date,temperature,humidity,season,time_of_day,num_people,num_children,appliance_count,weekend,energy_kWh
2025-03-21 20:00:00,18.6,50.0,Spring,Evening,3,1,11,0,1.97
2025-03-22 00:00:00,12.6,60.7,Spring,Night,7,3,19,1,2.1
2025-03-22 04:00:00,7.7,58.0,Spring,Night,5,2,13,1,2.03
2025-03-22 08:00:00,12.6,57.0,Spring,Morning,6,1,14,1,3.49
2025-03-22 12:00:00,23.0,59.7,Spring,Afternoon,6,2,16,1,2.6
2025-03-22 16:00:00,15.1,54.0,Spring,Afternoon,6,3,20,1,2.91
2025-03-22 20:00:00,14.6,53.2,Spring,Evening,3,0,9,1,2.15
2025-03-23 00:00:00,10.7,63.1,Spring,Night,3,1,11,1,1.22
2025-03-23 04:00:00,5.5,50.4,Spring,Night,5,3,17,1,2.78
2025-03-23 08:00:00,15.7,55.0,Spring,Morning,9,4,20,1,5.26
2025-03-23 12:00:00,21.0,49.5,Spring,Afternoon,6,2,17,1,2.42
2025-03-23 16:00:00,16.4,56.0,Spring,Afternoon,3,0,9,1,1.22
2025-03-23 20:00:00,20.0,56.4,Spring,Evening,1,0,7,1,1.4
2025-03-24 00:00:00,6.9,60.6,Spring,Night,6,4,19,0,2.45
2025-03-24 04:00:00,11.3,61.2,Spring,Night,3,0,10,0,0.99
2025-03-24 08:00:00,14.7,53.8,Spring,Morning,7,2,16,0,3.28
2025-03-24 12:00:00,20.0,52.6,Spring,Afternoon,5,1,18,0,2.06
2025-03-24 16:00:00,16.9,57.1,Spring,Afternoon,8,4,20,0,2.38
2025-03-24 20:00:00,18.8,58.3,Spring,Evening,8,3,19,0,4.98
2025-03-25 00:00:00,12.6,49.2,Spring,Night,5,1,18,0,1.5
2025-03-25 04:00:00,16.1,56.2,Spring,Night,3,2,12,0,0.88
2025-03-25 08:00:00,11.2,54.2,Spring,Morning,4,1,12,0,2.55
2025-03-25 12:00:00,19.5,54.1,Spring,Afternoon,4,0,11,0,1.26
2025-03-25 16:00:00,19.1,52.0,Spring,Afternoon,4,0,11,0,1.25
2025-03-25 20:00:00,15.2,51.3,Spring,Evening,5,2,13,0,3.53
2025-03-26 00:00:00,12.2,50.8,Spring,Night,1,0,7,0,0.53
2025-03-26 04:00:00,9.7,55.8,Spring,Night,1,0,7,0,0.68
2025-03-26 08:00:00,21.4,54.9,Spring,Morning,6,4,16,0,4.0
2025-03-26 12:00:00,20.1,50.5,Spring,Afternoon,5,2,13,0,1.61
2025-03-26 16:00:00,11.3,62.1,Spring,Afternoon,3,1,13,0,1.7
2025-03-26 20:00:00,15.3,67.2,Spring,Evening,5,0,13,0,2.88
2025-03-27 00:00:00,12.9,57.7,Spring,Night,5,0,13,0,1.18
2025-03-27 04:00:00,8.2,56.8,Spring,Night,4,3,12,0,1.44
2025-03-27 08:00:00,12.0,51.3,Spring,Morning,3,1,13,0,2.47
2025-03-27 12:00:00,17.9,56.0,Spring,Afternoon,2,0,9,0,0.88
2025-03-27 16:00:00,15.1,62.4,Spring,Afternoon,3,1,11,0,1.28
2025-03-27 20:00:00,13.6,65.2,Spring,Evening,1,0,7,0,1.4
2025-03-28 00:00:00,14.4,62.2,Spring,Night,5,0,13,0,1.12
2025-03-28 04:00:00,15.9,58.9,Spring,Night,6,4,18,0,1.51
2025-03-28 08:00:00,7.7,59.2,Spring,Morning,6,1,19,0,4.88
2025-03-28 12:00:00,19.1,48.5,Spring,Afternoon,8,3,19,0,2.25
2025-03-28 16:00:00,20.6,52.8,Spring,Afternoon,2,0,8,0,0.82
2025-03-28 20:00:00,15.6,53.7,Spring,Evening,5,3,13,0,3.3
2025-03-29 00:00:00,15.6,54.3,Spring,Night,8,4,18,1,1.79
2025-03-29 04:00:00,5.3,54.3,Spring,Night,4,0,15,1,2.31
2025-03-29 08:00:00,7.2,61.1,Spring,Morning,9,4,19,1,8.25
2025-03-29 12:00:00,25.3,50.5,Spring,Afternoon,3,2,11,1,1.83
2025-03-29 16:00:00,21.6,51.2,Spring,Afternoon,5,0,18,1,2.51
2025-03-29 20:00:00,13.3,51.9,Spring,Evening,6,2,16,1,5.46
2025-03-30 00:00:00,10.5,57.5,Spring,Night,6,1,19,1,2.12
2025-03-30 04:00:00,10.7,63.8,Spring,Night,6,4,19,1,2.03
2025-03-30 08:00:00,13.2,55.5,Spring,Morning,3,1,11,1,2.2
2025-03-30 12:00:00,18.9,55.2,Spring,Afternoon,6,4,19,1,2.37
2025-03-30 16:00:00,22.1,62.6,Spring,Afternoon,6,2,20,1,3.03
2025-03-30 20:00:00,21.0,59.2,Spring,Evening,4,2,13,1,3.59
2025-03-31 00:00:00,13.4,58.4,Spring,Night,3,0,13,0,1.01
2025-03-31 04:00:00,16.3,57.3,Spring,Night,8,4,20,0,1.55
2025-03-31 08:00:00,11.0,53.2,Spring,Morning,3,2,11,0,2.26
2025-03-31 12:00:00,19.7,50.1,Spring,Afternoon,3,2,9,0,1.06
2025-03-31 16:00:00,19.0,54.5,Spring,Afternoon,7,2,20,0,2.38
2025-03-31 20:00:00,9.2,57.6,Spring,Evening,4,0,12,0,3.23
2025-04-01 00:00:00,13.1,51.3,Spring,Night,6,2,20,0,1.72
2025-04-01 04:00:00,11.7,59.5,Spring,Night,4,2,15,0,1.36
2025-04-01 08:00:00,13.9,53.9,Spring,Morning,4,3,13,0,2.63
2025-04-01 12:00:00,18.5,59.6,Spring,Afternoon,4,3,12,0,1.28
2025-04-01 16:00:00,22.8,52.4,Spring,Afternoon,5,1,14,0,2.03
2025-04-01 20:00:00,12.6,55.0,Spring,Evening,6,3,19,0,5.48
2025-04-02 00:00:00,13.5,50.8,Spring,Night,6,4,18,0,1.56
2025-04-02 04:00:00,9.7,52.5,Spring,Night,6,4,19,0,1.93
2025-04-02 08:00:00,17.3,60.9,Spring,Morning,5,0,13,0,1.93
2025-04-02 12:00:00,19.3,55.1,Spring,Afternoon,5,0,18,0,1.98
2025-04-02 16:00:00,25.0,53.9,Spring,Afternoon,6,4,14,0,2.13
2025-04-02 20:00:00,12.3,63.8,Spring,Evening,2,1,10,0,2.45
2025-04-03 00:00:00,8.1,50.5,Spring,Night,6,2,17,0,1.85
2025-04-03 04:00:00,6.1,61.0,Spring,Night,3,1,11,0,1.33
2025-04-03 08:00:00,11.7,48.0,Spring,Morning,5,0,13,0,2.37
2025-04-03 12:00:00,20.3,51.2,Spring,Afternoon,1,0,7,0,0.74
2025-04-03 16:00:00,22.9,46.9,Spring,Afternoon,6,2,20,0,2.56
2025-04-03 20:00:00,17.5,58.5,Spring,Evening,6,2,18,0,3.86
2025-04-04 00:00:00,9.9,47.1,Spring,Night,4,2,12,0,1.29
2025-04-04 04:00:00,9.3,55.6,Spring,Night,2,0,9,0,0.96
2025-04-04 08:00:00,17.7,48.4,Spring,Morning,3,0,10,0,1.42
2025-04-04 12:00:00,16.2,50.4,Spring,Afternoon,4,2,15,0,1.71
2025-04-04 16:00:00,14.3,51.7,Spring,Afternoon,3,0,10,0,1.19
2025-04-04 20:00:00,14.1,61.9,Spring,Evening,6,1,16,0,3.59
2025-04-05 00:00:00,3.5,56.8,Spring,Night,3,0,9,1,1.66
2025-04-05 04:00:00,5.1,66.6,Spring,Night,5,0,17,1,2.66
2025-04-05 08:00:00,20.7,63.0,Spring,Morning,8,4,20,1,5.71
2025-04-05 12:00:00,15.5,65.4,Spring,Afternoon,1,0,7,1,0.82
2025-04-05 16:00:00,16.0,54.4,Spring,Afternoon,3,0,13,1,1.64
2025-04-05 20:00:00,15.2,56.0,Spring,Evening,3,0,9,1,1.89
2025-04-06 00:00:00,10.7,58.2,Spring,Night,8,4,20,1,2.51
2025-04-06 04:00:00,10.3,54.6,Spring,Night,5,1,13,1,1.64
2025-04-06 08:00:00,9.0,58.9,Spring,Morning,6,2,16,1,5.58
2025-04-06 12:00:00,21.8,48.3,Spring,Afternoon,4,0,12,1,1.87
2025-04-06 16:00:00,18.1,44.7,Spring,Afternoon,9,4,20,1,2.82
2025-04-06 20:00:00,18.7,57.5,Spring,Evening,4,1,14,1,2.98
2025-04-07 00:00:00,7.7,55.4,Spring,Night,4,1,12,0,1.41
2025-04-07 04:00:00,13.1,50.7,Spring,Night,5,2,13,0,1.25
2025-04-07 08:00:00,18.9,49.6,Spring,Morning,4,2,13,0,2.22
2025-04-07 12:00:00,17.2,61.9,Spring,Afternoon,5,1,14,0,1.48
2025-04-07 16:00:00,22.6,55.0,Spring,Afternoon,4,2,15,0,1.95
2025-04-07 20:00:00,11.0,48.6,Spring,Evening,6,4,20,0,6.18
2025-04-08 00:00:00,11.6,50.1,Spring,Night,3,1,11,0,0.99
2025-04-08 04:00:00,13.5,54.0,Spring,Night,7,2,20,0,1.79
2025-04-08 08:00:00,16.6,56.9,Spring,Morning,9,4,20,0,4.57
2025-04-08 12:00:00,27.9,47.2,Spring,Afternoon,3,2,10,0,1.6
2025-04-08 16:00:00,21.1,52.3,Spring,Afternoon,7,4,16,0,1.97
2025-04-08 20:00:00,13.9,55.9,Spring,Evening,3,1,11,0,2.34
2025-04-09 00:00:00,19.2,54.4,Spring,Night,3,2,11,0,0.81
2025-04-09 04:00:00,16.9,42.5,Spring,Night,5,1,14,0,1.06
2025-04-09 08:00:00,10.2,57.6,Spring,Morning,3,0,9,0,1.83
2025-04-09 12:00:00,16.3,45.9,Spring,Afternoon,8,4,20,0,2.42
2025-04-09 16:00:00,15.7,53.4,Spring,Afternoon,4,2,15,0,1.58
2025-04-09 20:00:00,16.9,51.9,Spring,Evening,7,3,17,0,4.46
2025-04-10 00:00:00,11.6,50.6,Spring,Night,4,3,13,0,1.24
2025-04-10 04:00:00,11.3,60.3,Spring,Night,7,3,18,0,1.8
2025-04-10 08:00:00,10.1,50.8,Spring,Morning,1,0,7,0,1.24
2025-04-10 12:00:00,17.8,51.5,Spring,Afternoon,3,0,9,0,0.96
2025-04-10 16:00:00,20.0,57.9,Spring,Afternoon,6,4,16,0,1.97
2025-04-10 20:00:00,9.5,53.9,Spring,Evening,7,2,20,0,6.6
2025-04-11 00:00:00,7.8,53.4,Spring,Night,5,0,12,0,1.5
2025-04-11 04:00:00,15.0,53.7,Spring,Night,3,2,10,0,0.74
2025-04-11 08:00:00,10.3,59.1,Spring,Morning,3,0,9,0,1.9
2025-04-11 12:00:00,23.0,59.8,Spring,Afternoon,5,3,12,0,1.73
2025-04-11 16:00:00,21.6,48.3,Spring,Afternoon,5,1,13,0,1.61
2025-04-11 20:00:00,14.1,51.0,Spring,Evening,7,4,17,0,5.12
2025-04-12 00:00:00,8.0,55.7,Spring,Night,3,1,9,1,1.26
2025-04-12 04:00:00,13.0,56.7,Spring,Night,9,4,20,1,2.16
2025-04-12 08:00:00,12.6,51.9,Spring,Morning,9,4,20,1,6.59
2025-04-12 12:00:00,18.7,57.3,Spring,Afternoon,1,0,7,1,0.72
2025-04-12 16:00:00,18.9,49.3,Spring,Afternoon,3,2,11,1,1.29
2025-04-12 20:00:00,8.6,47.4,Spring,Evening,7,3,20,1,8.73
2025-04-13 00:00:00,6.5,60.2,Spring,Night,4,2,15,1,2.12
2025-04-13 04:00:00,9.9,59.8,Spring,Night,4,2,13,1,1.65
2025-04-13 08:00:00,16.4,59.8,Spring,Morning,5,3,17,1,3.91
2025-04-13 12:00:00,15.9,44.8,Spring,Afternoon,4,1,15,1,2.09
2025-04-13 16:00:00,18.5,50.6,Spring,Afternoon,6,3,19,1,2.46
2025-04-13 20:00:00,10.2,55.2,Spring,Evening,6,2,18,1,6.78
2025-04-14 00:00:00,13.4,64.3,Spring,Night,6,1,17,0,1.4
2025-04-14 04:00:00,12.1,55.1,Spring,Night,7,2,20,0,1.76
2025-04-14 08:00:00,15.9,48.0,Spring,Morning,6,4,20,0,4.18
2025-04-14 12:00:00,21.5,54.5,Spring,Afternoon,4,1,11,0,1.38
2025-04-14 16:00:00,20.6,59.9,Spring,Afternoon,8,4,20,0,2.5
2025-04-14 20:00:00,13.5,60.9,Spring,Evening,3,1,11,0,2.63
2025-04-15 00:00:00,12.6,58.5,Spring,Night,3,1,11,0,0.89
2025-04-15 04:00:00,10.7,57.6,Spring,Night,5,4,13,0,1.47
2025-04-15 08:00:00,14.5,43.8,Spring,Morning,4,1,15,0,2.36
2025-04-15 12:00:00,20.0,53.6,Spring,Afternoon,7,2,20,0,2.35
2025-04-15 16:00:00,18.8,54.7,Spring,Afternoon,2,1,8,0,0.77
2025-04-15 20:00:00,14.5,54.4,Spring,Evening,6,2,20,0,4.94
2025-04-16 00:00:00,12.6,59.2,Spring,Night,8,4,20,0,1.75
2025-04-16 04:00:00,8.8,56.0,Spring,Night,7,4,20,0,1.96
2025-04-16 08:00:00,12.4,53.9,Spring,Morning,1,0,7,0,1.1
2025-04-16 12:00:00,20.8,58.5,Spring,Afternoon,2,1,9,0,0.97
2025-04-16 16:00:00,18.0,52.0,Spring,Afternoon,3,2,10,0,1.11
2025-04-16 20:00:00,17.9,54.4,Spring,Evening,7,2,20,0,4.39
2025-04-17 00:00:00,12.1,60.4,Spring,Night,7,3,20,0,1.81
2025-04-17 04:00:00,8.6,51.9,Spring,Night,3,0,10,0,1.08
2025-04-17 08:00:00,16.7,48.9,Spring,Morning,5,3,13,0,3.02
2025-04-17 12:00:00,23.3,59.3,Spring,Afternoon,3,1,11,0,1.35
2025-04-17 16:00:00,20.6,50.4,Spring,Afternoon,6,3,16,0,1.98
2025-04-17 20:00:00,17.0,57.9,Spring,Evening,7,2,20,0,4.55
2025-04-18 00:00:00,10.0,47.6,Spring,Night,3,1,13,0,1.29
2025-04-18 04:00:00,13.4,43.0,Spring,Night,6,3,20,0,1.72
2025-04-18 08:00:00,13.3,57.3,Spring,Morning,9,4,20,0,5.22
2025-04-18 12:00:00,21.8,52.3,Spring,Afternoon,5,0,19,0,2.03
2025-04-18 16:00:00,28.5,52.8,Spring,Afternoon,5,0,17,0,3.02
2025-04-18 20:00:00,16.6,63.9,Spring,Evening,8,4,20,0,5.46
2025-04-19 00:00:00,10.2,50.2,Spring,Night,7,4,20,1,2.52
2025-04-19 04:00:00,10.2,56.6,Spring,Night,5,1,12,1,1.62
2025-04-19 08:00:00,14.8,62.5,Spring,Morning,5,1,18,1,3.58
2025-04-19 12:00:00,21.4,47.6,Spring,Afternoon,4,2,11,1,1.59
2025-04-19 16:00:00,19.0,50.9,Spring,Afternoon,5,2,13,1,1.86
2025-04-19 20:00:00,13.1,46.7,Spring,Evening,6,4,19,1,6.8
2025-04-20 00:00:00,7.5,68.4,Spring,Night,4,3,12,1,1.7
2025-04-20 04:00:00,10.6,45.3,Spring,Night,5,0,15,1,1.77
2025-04-20 08:00:00,15.1,59.0,Spring,Morning,5,4,13,1,3.69
2025-04-20 12:00:00,22.0,46.3,Spring,Afternoon,3,1,10,1,1.45
2025-04-20 16:00:00,23.6,47.2,Spring,Afternoon,7,4,20,1,3.69
2025-04-20 20:00:00,23.2,57.9,Spring,Evening,7,2,20,1,6.51
2025-04-21 00:00:00,6.2,53.9,Spring,Night,4,0,12,0,1.47
2025-04-21 04:00:00,13.5,58.7,Spring,Night,4,3,13,0,1.07
2025-04-21 08:00:00,15.3,61.8,Spring,Morning,9,4,20,0,4.93
2025-04-21 12:00:00,13.6,56.4,Spring,Afternoon,3,2,12,0,1.39
2025-04-21 16:00:00,23.4,56.9,Spring,Afternoon,7,2,20,0,2.74
2025-04-21 20:00:00,16.3,55.0,Spring,Evening,7,2,20,0,4.8
2025-04-22 00:00:00,12.4,56.4,Spring,Night,3,1,13,0,1.15
2025-04-22 04:00:00,5.7,54.6,Spring,Night,3,0,9,0,1.18
2025-04-22 08:00:00,14.3,64.8,Spring,Morning,5,2,13,0,2.63
2025-04-22 12:00:00,16.2,58.3,Spring,Afternoon,4,0,14,0,1.53
2025-04-22 16:00:00,26.6,54.1,Spring,Afternoon,1,0,7,0,1.04
2025-04-22 20:00:00,18.4,57.8,Spring,Evening,7,2,20,0,4.16
2025-04-23 00:00:00,8.6,53.5,Spring,Night,6,2,17,0,1.99
2025-04-23 04:00:00,6.9,62.1,Spring,Night,5,0,18,0,2.17
2025-04-23 08:00:00,15.6,62.6,Spring,Morning,7,3,20,0,3.89
2025-04-23 12:00:00,23.0,45.7,Spring,Afternoon,6,3,20,0,2.73
2025-04-23 16:00:00,15.2,57.7,Spring,Afternoon,5,0,19,0,2.23
2025-04-23 20:00:00,12.2,56.2,Spring,Evening,3,1,13,0,3.27
2025-04-24 00:00:00,8.0,54.5,Spring,Night,4,2,11,0,1.4
2025-04-24 04:00:00,14.5,49.7,Spring,Night,5,4,17,0,1.34
2025-04-24 08:00:00,13.9,60.6,Spring,Morning,3,1,9,0,1.71
2025-04-24 12:00:00,17.7,55.2,Spring,Afternoon,7,3,18,0,2.07
2025-04-24 16:00:00,19.4,52.6,Spring,Afternoon,7,2,20,0,2.16
2025-04-24 20:00:00,12.4,58.5,Spring,Evening,3,1,9,0,2.11
2025-04-25 00:00:00,5.3,57.3,Spring,Night,8,3,20,0,2.93
2025-04-25 04:00:00,14.4,51.7,Spring,Night,3,0,9,0,0.74
2025-04-25 08:00:00,19.4,54.3,Spring,Morning,3,0,13,0,1.75
2025-04-25 12:00:00,20.9,53.1,Spring,Afternoon,6,4,19,0,2.21
2025-04-25 16:00:00,20.2,44.6,Spring,Afternoon,7,4,20,0,2.54
2025-04-25 20:00:00,18.8,50.7,Spring,Evening,7,2,20,0,3.95
2025-04-26 00:00:00,10.9,49.9,Spring,Night,5,1,12,1,1.56
2025-04-26 04:00:00,9.0,48.5,Spring,Night,7,2,20,1,2.8
2025-04-26 08:00:00,15.1,57.3,Spring,Morning,3,2,13,1,2.86
2025-04-26 12:00:00,23.0,49.3,Spring,Afternoon,6,3,14,1,2.21
2025-04-26 16:00:00,19.8,58.8,Spring,Afternoon,3,0,13,1,1.61
2025-04-26 20:00:00,13.0,46.5,Spring,Evening,6,4,19,1,6.82
2025-04-27 00:00:00,9.5,55.2,Spring,Night,6,1,16,1,2.17
2025-04-27 04:00:00,12.3,52.7,Spring,Night,6,4,19,1,1.94
2025-04-27 08:00:00,16.6,46.6,Spring,Morning,6,3,20,1,4.61
2025-04-27 12:00:00,21.9,52.9,Spring,Afternoon,3,2,10,1,1.4
2025-04-27 16:00:00,17.8,46.7,Spring,Afternoon,7,4,20,1,2.59
2025-04-27 20:00:00,17.3,55.4,Spring,Evening,7,2,20,1,5.67
2025-04-28 00:00:00,10.8,59.9,Spring,Night,7,2,20,0,2.11
2025-04-28 04:00:00,9.2,58.1,Spring,Night,5,2,14,0,1.57
2025-04-28 08:00:00,17.3,56.3,Spring,Morning,9,4,19,0,3.99
2025-04-28 12:00:00,17.9,59.3,Spring,Afternoon,8,4,20,0,2.31
2025-04-28 16:00:00,15.5,54.7,Spring,Afternoon,6,1,14,0,1.78
2025-04-28 20:00:00,12.0,51.8,Spring,Evening,5,4,17,0,4.82
2025-04-29 00:00:00,9.5,53.6,Spring,Night,5,3,13,0,1.48
2025-04-29 04:00:00,13.0,52.7,Spring,Night,4,1,14,0,1.13
2025-04-29 08:00:00,12.4,50.6,Spring,Morning,7,2,20,0,4.1
2025-04-29 12:00:00,19.9,57.5,Spring,Afternoon,3,1,10,0,1.05
2025-04-29 16:00:00,14.4,57.8,Spring,Afternoon,4,1,14,0,1.47
2025-04-29 20:00:00,17.9,45.8,Spring,Evening,6,2,18,0,3.81
2025-04-30 00:00:00,16.4,50.5,Spring,Night,6,3,16,0,1.18
2025-04-30 04:00:00,14.2,49.8,Spring,Night,3,2,13,0,1.05
2025-04-30 08:00:00,17.9,55.7,Spring,Morning,9,4,20,0,4.31
2025-04-30 12:00:00,20.8,58.6,Spring,Afternoon,5,2,14,0,1.63
2025-04-30 16:00:00,14.4,57.4,Spring,Afternoon,8,4,20,0,2.37
2025-04-30 20:00:00,15.5,51.3,Spring,Evening,7,4,20,0,5.38
2025-05-01 00:00:00,10.2,54.9,Spring,Night,5,4,17,0,1.83
2025-05-01 04:00:00,12.2,48.9,Spring,Night,8,3,20,0,2.08
2025-05-01 08:00:00,7.4,50.7,Spring,Morning,8,3,17,0,5.83
2025-05-01 12:00:00,19.2,58.0,Spring,Afternoon,4,0,13,0,1.41
2025-05-01 16:00:00,19.6,60.8,Spring,Afternoon,4,1,12,0,1.39
2025-05-01 20:00:00,18.4,50.4,Spring,Evening,8,3,20,0,4.68
2025-05-02 00:00:00,14.6,55.4,Spring,Night,5,4,13,0,1.12
2025-05-02 04:00:00,6.6,61.1,Spring,Night,6,4,18,0,2.56
2025-05-02 08:00:00,12.3,47.5,Spring,Morning,7,4,20,0,5.38
2025-05-02 12:00:00,20.5,48.1,Spring,Afternoon,4,3,12,0,1.45
2025-05-02 16:00:00,24.5,62.1,Spring,Afternoon,6,1,15,0,2.41
2025-05-02 20:00:00,15.2,50.2,Spring,Evening,4,2,12,0,2.97
2025-05-03 00:00:00,6.3,55.8,Spring,Night,7,3,17,1,2.76
2025-05-03 04:00:00,7.8,54.1,Spring,Night,7,2,20,1,2.71
2025-05-03 08:00:00,15.6,44.8,Spring,Morning,5,4,13,1,3.48
2025-05-03 12:00:00,21.2,53.6,Spring,Afternoon,7,4,20,1,2.78
2025-05-03 16:00:00,18.3,53.9,Spring,Afternoon,6,1,20,1,2.5
2025-05-03 20:00:00,13.1,56.5,Spring,Evening,4,3,16,1,4.9
2025-05-04 00:00:00,7.3,56.9,Spring,Night,7,4,20,1,2.91
2025-05-04 04:00:00,13.8,53.1,Spring,Night,3,2,10,1,0.91
2025-05-04 08:00:00,12.5,53.2,Spring,Morning,7,2,20,1,5.1
2025-05-04 12:00:00,18.4,51.5,Spring,Afternoon,8,4,20,1,2.79
2025-05-04 16:00:00,17.0,49.4,Spring,Afternoon,3,2,12,1,1.53
2025-05-04 20:00:00,10.2,52.3,Spring,Evening,1,0,6,1,1.67
2025-05-05 00:00:00,6.5,52.7,Spring,Night,5,1,13,0,1.7
2025-05-05 04:00:00,14.8,57.9,Spring,Night,5,4,13,0,1.09
2025-05-05 08:00:00,11.4,57.6,Spring,Morning,3,1,11,0,2.45
2025-05-05 12:00:00,16.8,54.6,Spring,Afternoon,5,4,13,0,1.44
2025-05-05 16:00:00,16.9,64.2,Spring,Afternoon,1,0,7,0,0.72
2025-05-05 20:00:00,14.7,50.5,Spring,Evening,5,3,14,0,3.46
2025-05-06 00:00:00,16.1,60.3,Spring,Night,7,2,20,0,1.4
2025-05-06 04:00:00,8.9,55.5,Spring,Night,2,1,8,0,0.83
2025-05-06 08:00:00,15.2,55.7,Spring,Morning,7,2,20,0,3.82
2025-05-06 12:00:00,18.1,57.4,Spring,Afternoon,4,2,13,0,1.3
2025-05-06 16:00:00,18.2,51.6,Spring,Afternoon,5,2,13,0,1.44
2025-05-06 20:00:00,18.7,48.6,Spring,Evening,6,4,19,0,4.88
2025-05-07 00:00:00,10.2,52.0,Spring,Night,4,3,16,0,1.48
2025-05-07 04:00:00,17.2,43.8,Spring,Night,7,4,20,0,1.56
2025-05-07 08:00:00,18.8,56.9,Spring,Morning,2,0,8,0,1.16
2025-05-07 12:00:00,17.9,57.0,Spring,Afternoon,4,2,15,0,1.64
2025-05-07 16:00:00,18.5,61.9,Spring,Afternoon,8,4,20,0,2.18
2025-05-07 20:00:00,19.9,55.6,Spring,Evening,1,0,7,0,1.09
2025-05-08 00:00:00,10.4,59.6,Spring,Night,7,2,20,0,2.05
2025-05-08 04:00:00,14.1,54.9,Spring,Night,3,0,9,0,0.74
2025-05-08 08:00:00,21.0,55.5,Spring,Morning,4,3,12,0,2.44
2025-05-08 12:00:00,17.8,59.6,Spring,Afternoon,9,4,19,0,2.36
2025-05-08 16:00:00,19.5,54.6,Spring,Afternoon,5,0,18,0,1.99
2025-05-08 20:00:00,17.9,51.5,Spring,Evening,4,2,13,0,2.63
2025-05-09 00:00:00,13.3,54.4,Spring,Night,6,1,15,0,1.28
2025-05-09 04:00:00,13.5,59.2,Spring,Night,3,2,13,0,0.96
2025-05-09 08:00:00,11.0,53.7,Spring,Morning,8,4,18,0,5.15
2025-05-09 12:00:00,18.0,58.5,Spring,Afternoon,3,1,12,0,1.27
2025-05-09 16:00:00,17.7,63.7,Spring,Afternoon,7,3,19,0,2.13
2025-05-09 20:00:00,18.6,58.4,Spring,Evening,4,0,12,0,2.28
2025-05-10 00:00:00,7.9,60.9,Spring,Night,3,1,12,1,1.46
2025-05-10 04:00:00,14.7,56.8,Spring,Night,4,1,13,1,1.25
2025-05-10 08:00:00,17.3,50.4,Spring,Morning,5,1,14,1,2.77
2025-05-10 12:00:00,23.3,48.2,Spring,Afternoon,3,2,12,1,1.93
2025-05-10 16:00:00,16.3,50.2,Spring,Afternoon,4,3,13,1,1.69
2025-05-10 20:00:00,15.2,57.7,Spring,Evening,9,4,20,1,7.02
2025-05-11 00:00:00,12.7,53.8,Spring,Night,6,4,16,1,1.91
2025-05-11 04:00:00,10.4,56.2,Spring,Night,8,4,20,1,2.56
2025-05-11 08:00:00,15.9,56.8,Spring,Morning,5,3,14,1,3.43
2025-05-11 12:00:00,19.5,49.5,Spring,Afternoon,7,4,20,1,2.78
2025-05-11 16:00:00,19.6,51.1,Spring,Afternoon,5,3,12,1,1.58
2025-05-11 20:00:00,18.1,55.7,Spring,Evening,5,3,14,1,4.01
2025-05-12 00:00:00,6.3,56.2,Spring,Night,4,1,13,0,1.55
2025-05-12 04:00:00,14.6,54.1,Spring,Night,6,2,20,0,1.58
2025-05-12 08:00:00,17.9,49.0,Spring,Morning,6,2,20,0,3.32
2025-05-12 12:00:00,17.7,53.3,Spring,Afternoon,6,4,18,0,1.9
2025-05-12 16:00:00,20.5,61.6,Spring,Afternoon,8,4,17,0,2.26
2025-05-12 20:00:00,17.7,52.0,Spring,Evening,6,1,15,0,3.14
2025-05-13 00:00:00,6.8,51.7,Spring,Night,5,2,13,0,1.61
2025-05-13 04:00:00,10.4,61.2,Spring,Night,6,4,19,0,1.81
2025-05-13 08:00:00,14.8,57.7,Spring,Morning,8,4,20,0,4.92
2025-05-13 12:00:00,18.7,55.0,Spring,Afternoon,8,3,20,0,2.29
2025-05-13 16:00:00,20.8,46.7,Spring,Afternoon,4,0,11,0,1.24
2025-05-13 20:00:00,13.2,49.7,Spring,Evening,5,1,14,0,3.34
2025-05-14 00:00:00,15.8,47.1,Spring,Night,6,4,20,0,1.48
2025-05-14 04:00:00,7.2,59.5,Spring,Night,4,2,15,0,1.65
2025-05-14 08:00:00,17.4,59.4,Spring,Morning,4,1,13,0,1.97
2025-05-14 12:00:00,14.9,57.3,Spring,Afternoon,1,0,7,0,0.75
2025-05-14 16:00:00,19.6,63.4,Spring,Afternoon,5,1,12,0,1.61
2025-05-14 20:00:00,15.0,52.8,Spring,Evening,7,3,20,0,5.3
2025-05-15 00:00:00,8.9,55.2,Spring,Night,4,0,11,0,1.17
2025-05-15 04:00:00,8.4,57.5,Spring,Night,8,4,18,0,2.21
2025-05-15 08:00:00,13.0,54.5,Spring,Morning,5,4,13,0,3.35
2025-05-15 12:00:00,21.5,55.6,Spring,Afternoon,5,1,18,0,2.19
2025-05-15 16:00:00,23.9,49.1,Spring,Afternoon,8,4,20,0,3.04
2025-05-15 20:00:00,14.8,48.1,Spring,Evening,8,4,18,0,5.86
2025-05-16 00:00:00,6.2,48.7,Spring,Night,5,3,14,0,1.85
2025-05-16 04:00:00,15.9,57.1,Spring,Night,3,0,13,0,0.92
2025-05-16 08:00:00,12.4,53.2,Spring,Morning,6,2,20,0,3.87
2025-05-16 12:00:00,14.6,49.3,Spring,Afternoon,7,3,19,0,2.25
2025-05-16 16:00:00,12.8,52.6,Spring,Afternoon,3,1,9,0,1.12
2025-05-16 20:00:00,15.3,64.7,Spring,Evening,6,2,20,0,4.39
